profile_index,level_index,latitude,longitude,julian_time,pressure,temperature,salinity,date
32,12,-9.211,51.855,2003-09-27 09:24:20.000000000,79.5999984741211,25.224000930786133,35.34199905395508,2003-09-27 09:24:20.000000000
32,13,-9.211,51.855,2003-09-27 09:24:20.000000000,89.5999984741211,22.302000045776367,35.22999954223633,2003-09-27 09:24:20.000000000
32,14,-9.211,51.855,2003-09-27 09:24:20.000000000,99.5,21.738000869750977,35.191001892089844,2003-09-27 09:24:20.000000000
32,15,-9.211,51.855,2003-09-27 09:24:20.000000000,109.19999694824219,19.118999481201172,35.150001525878906,2003-09-27 09:24:20.000000000
32,16,-9.211,51.855,2003-09-27 09:24:20.000000000,119.19999694824219,17.87700080871582,35.07899856567383,2003-09-27 09:24:20.000000000
32,17,-9.211,51.855,2003-09-27 09:24:20.000000000,129.6999969482422,17.562000274658203,35.11800003051758,2003-09-27 09:24:20.000000000
32,18,-9.211,51.855,2003-09-27 09:24:20.000000000,139.60000610351562,16.834999084472656,35.189998626708984,2003-09-27 09:24:20.000000000
32,19,-9.211,51.855,2003-09-27 09:24:20.000000000,149.5,15.767999649047852,35.17499923706055,2003-09-27 09:24:20.000000000
32,20,-9.211,51.855,2003-09-27 09:24:20.000000000,169.0,14.663999557495117,35.14899826049805,2003-09-27 09:24:20.000000000
32,21,-9.211,51.855,2003-09-27 09:24:20.000000000,189.39999389648438,14.041000366210938,35.112998962402344,2003-09-27 09:24:20.000000000
32,22,-9.211,51.855,2003-09-27 09:24:20.000000000,209.0,13.38599967956543,35.01499938964844,2003-09-27 09:24:20.000000000
32,23,-9.211,51.855,2003-09-27 09:24:20.000000000,229.39999389648438,13.015000343322754,35.071998596191406,2003-09-27 09:24:20.000000000
32,24,-9.211,51.855,2003-09-27 09:24:20.000000000,249.10000610351562,12.581000328063965,35.05400085449219,2003-09-27 09:24:20.000000000
32,25,-9.211,51.855,2003-09-27 09:24:20.000000000,299.20001220703125,11.732000350952148,35.0,2003-09-27 09:24:20.000000000
32,26,-9.211,51.855,2003-09-27 09:24:20.000000000,348.8999938964844,11.152999877929688,34.95600128173828,2003-09-27 09:24:20.000000000
32,27,-9.211,51.855,2003-09-27 09:24:20.000000000,399.1000061035156,10.428999900817871,34.888999938964844,2003-09-27 09:24:20.000000000
32,28,-9.211,51.855,2003-09-27 09:24:20.000000000,449.29998779296875,9.670999526977539,34.827999114990234,2003-09-27 09:24:20.000000000
32,29,-9.211,51.855,2003-09-27 09:24:20.000000000,499.0,9.298999786376953,34.80400085449219,2003-09-27 09:24:20.000000000
32,30,-9.211,51.855,2003-09-27 09:24:20.000000000,598.9000244140625,8.309000015258789,34.763999938964844,2003-09-27 09:24:20.000000000
32,31,-9.211,51.855,2003-09-27 09:24:20.000000000,699.5,7.625999927520752,34.755001068115234,2003-09-27 09:24:20.000000000
32,32,-9.211,51.855,2003-09-27 09:24:20.000000000,799.5999755859375,6.84499979019165,34.766998291015625,2003-09-27 09:24:20.000000000
32,33,-9.211,51.855,2003-09-27 09:24:20.000000000,899.0,6.545000076293945,34.77799987792969,2003-09-27 09:24:20.000000000
32,34,-9.211,51.855,2003-09-27 09:24:20.000000000,999.4000244140625,6.008999824523926,34.768001556396484,2003-09-27 09:24:20.000000000
32,35,-9.211,51.855,2003-09-27 09:24:20.000000000,1099.300048828125,5.718999862670898,34.768001556396484,2003-09-27 09:24:20.000000000
32,36,-9.211,51.855,2003-09-27 09:24:20.000000000,1199.4000244140625,5.13100004196167,34.75899887084961,2003-09-27 09:24:20.000000000
32,37,-9.211,51.855,2003-09-27 09:24:20.000000000,1299.5,4.638999938964844,34.755001068115234,2003-09-27 09:24:20.000000000
32,38,-9.211,51.855,2003-09-27 09:24:20.000000000,1399.300048828125,4.192999839782715,34.749000549316406,2003-09-27 09:24:20.000000000
32,39,-9.211,51.855,2003-09-27 09:24:20.000000000,1499.5999755859375,3.931999921798706,34.744998931884766,2003-09-27 09:24:20.000000000
32,40,-9.211,51.855,2003-09-27 09:24:20.000000000,1599.300048828125,3.4019999504089355,34.736000061035156,2003-09-27 09:24:20.000000000
32,41,-9.211,51.855,2003-09-27 09:24:20.000000000,1699.0999755859375,2.8550000190734863,34.72800064086914,2003-09-27 09:24:20.000000000
32,42,-9.211,51.855,2003-09-27 09:24:20.000000000,1798.800048828125,2.753000020980835,34.72999954223633,2003-09-27 09:24:20.000000000
32,43,-9.211,51.855,2003-09-27 09:24:20.000000000,1899.0,2.640000104904175,34.733001708984375,2003-09-27 09:24:20.000000000
32,44,-9.211,51.855,2003-09-27 09:24:20.000000000,,,,2003-09-27 09:24:20.000000000
33,0,-9.329,51.539,2003-10-07 09:21:32.000000000,8.399999618530273,26.459999084472656,35.37699890136719,2003-10-07 09:21:32.000000000
33,1,-9.329,51.539,2003-10-07 09:21:32.000000000,9.399999618530273,26.472999572753906,35.37699890136719,2003-10-07 09:21:32.000000000
33,2,-9.329,51.539,2003-10-07 09:21:32.000000000,14.399999618530273,26.482999801635742,35.37799835205078,2003-10-07 09:21:32.000000000
33,3,-9.329,51.539,2003-10-07 09:21:32.000000000,18.799999237060547,26.445999145507812,35.37699890136719,2003-10-07 09:21:32.000000000
33,4,-9.329,51.539,2003-10-07 09:21:32.000000000,24.299999237060547,26.437999725341797,35.375999450683594,2003-10-07 09:21:32.000000000
33,5,-9.329,51.539,2003-10-07 09:21:32.000000000,29.299999237060547,26.43000030517578,35.37699890136719,2003-10-07 09:21:32.000000000
33,6,-9.329,51.539,2003-10-07 09:21:32.000000000,34.599998474121094,26.42099952697754,35.375,2003-10-07 09:21:32.000000000
33,7,-9.329,51.539,2003-10-07 09:21:32.000000000,39.70000076293945,26.39299964904785,35.37099838256836,2003-10-07 09:21:32.000000000
33,8,-9.329,51.539,2003-10-07 09:21:32.000000000,44.29999923706055,25.77899932861328,35.35300064086914,2003-10-07 09:21:32.000000000
33,9,-9.329,51.539,2003-10-07 09:21:32.000000000,49.400001525878906,25.30699920654297,35.33599853515625,2003-10-07 09:21:32.000000000
